geoid,name,state,lat,lon
36047,Kings County,NY,40.635,-73.9506
36049,Lewis County,NY,43.7827,-75.4441
36051,Livingston County,NY,42.729,-77.7785
36053,Madison County,NY,42.91,-75.6636
36055,Monroe County,NY,43.2503,-77.7005
36057,Montgomery County,NY,42.9009,-74.4354
36059,Nassau County,NY,40.7296,-73.5894
36061,New York County,NY,40.7766,-73.9702
36063,Niagara County,NY,43.2727,-78.8129
36065,Oneida County,NY,43.2427,-75.4343
36067,Onondaga County,NY,43.0065,-76.1961
36069,Ontario County,NY,42.8564,-77.3035
36071,Orange County,NY,41.4024,-74.3063
36073,Orleans County,NY,43.3399,-78.207
36075,Oswego County,NY,43.4614,-76.2093
36077,Otsego County,NY,42.6298,-75.0288
36079,Putnam County,NY,41.4279,-73.7439
36081,Queens County,NY,40.6547,-73.8412
36083,Rensselaer County,NY,42.7104,-73.5138
36085,Richmond County,NY,40.5613,-74.1399
36087,Rockland County,NY,41.1546,-74.0247
36089,St. Lawrence County,NY,44.4881,-75.0743
36091,Saratoga County,NY,43.1061,-73.8554
36093,Schenectady County,NY,42.8176,-74.0436
36095,Schoharie County,NY,42.5913,-74.4382
36097,Schuyler County,NY,42.4198,-76.9386
36099,Seneca County,NY,42.7823,-76.8271
36101,Steuben County,NY,42.2667,-77.3855
36103,Suffolk County,NY,40.9436,-72.6922
36105,Sullivan County,NY,41.72,-74.7716
36107,Tioga County,NY,42.1781,-76.2975
36109,Tompkins County,NY,42.453,-76.4735
36111,Ulster County,NY,41.9472,-74.2655
36113,Warren County,NY,43.5551,-73.8381
36115,Washington County,NY,43.3124,-73.4394
36117,Wayne County,NY,43.2181,-77.0494
36119,Westchester County,NY,41.1527,-73.7458
36121,Wyoming County,NY,42.7014,-78.2286
36123,Yates County,NY,42.6382,-77.1043
37001,Alamance County,NC,36.044,-79.4006
37003,Alexander County,NC,35.921,-81.1775
37005,Alleghany County,NC,36.4894,-81.1323
37007,Anson County,NC,34.975,-80.1098
37009,Ashe County,NC,36.4435,-81.4993
37011,Avery County,NC,36.0721,-81.9203
37013,Beaufort County,NC,35.4823,-76.842
37015,Bertie County,NC,36.059,-76.9624
37017,Bladen County,NC,34.5919,-78.5395
37019,Brunswick County,NC,34.0388,-78.2278
37021,Buncombe County,NC,35.6094,-82.5304
37023,Burke County,NC,35.7462,-81.7062
37025,Cabarrus County,NC,35.3883,-80.5527
37027,Caldwell County,NC,35.9664,-81.5125
37029,Camden County,NC,36.3423,-76.1625
37031,Carteret County,NC,34.8583,-76.5359
37033,Caswell County,NC,36.3943,-79.3396
37035,Catawba County,NC,35.6619,-81.2149
37037,Chatham County,NC,35.705,-79.2515
37039,Cherokee County,NC,35.1371,-84.0614
37041,Chowan County,NC,36.129,-76.6028
37043,Clay County,NC,35.053,-83.7523
37045,Cleveland County,NC,35.3346,-81.5571
37047,Columbus County,NC,34.2616,-78.6393
37049,Craven County,NC,35.1168,-77.0813
37051,Cumberland County,NC,35.0502,-78.8287
37053,Currituck County,NC,36.3722,-75.9412
37055,Dare County,NC,35.6063,-75.7675
37057,Davidson County,NC,35.7951,-80.2071
37059,Davie County,NC,35.9294,-80.5426
37061,Duplin County,NC,34.9344,-77.9335
37063,Durham County,NC,36.0338,-78.8781
37065,Edgecombe County,NC,35.9171,-77.6027
37067,Forsyth County,NC,36.1325,-80.257
37069,Franklin County,NC,36.0882,-78.2831
37071,Gaston County,NC,35.2933,-81.1773
37073,Gates County,NC,36.4421,-76.7024
37075,Graham County,NC,35.3484,-83.8309
37077,Granville County,NC,36.2999,-78.6576
37079,Greene County,NC,35.482,-77.6817
37081,Guilford County,NC,36.0791,-79.7887
37083,Halifax County,NC,36.2514,-77.6448
37085,Harnett County,NC,35.3687,-78.8717
37087,Haywood County,NC,35.5589,-82.9813
37089,Henderson County,NC,35.3364,-82.4796
37091,Hertford County,NC,36.3635,-76.9816
37093,Hoke County,NC,35.0172,-79.242
37095,Hyde County,NC,35.4082,-76.1537
37097,Iredell County,NC,35.8063,-80.8745
37099,Jackson County,NC,35.2855,-83.124
37101,Johnston County,NC,35.5134,-78.3673
37103,Jones County,NC,35.0323,-77.3562
37105,Lee County,NC,35.4763,-79.1721
37107,Lenoir County,NC,35.2401,-77.6355
37109,Lincoln County,NC,35.4885,-81.2269
37111,McDowell County,NC,35.6823,-82.048
37113,Macon County,NC,35.153,-83.4219
37115,Madison County,NC,35.8642,-82.7126
37117,Martin County,NC,35.8473,-77.1196
37119,Mecklenburg County,NC,35.2469,-80.8338
37121,Mitchell County,NC,36.0131,-82.1636
37123,Montgomery County,NC,35.3275,-79.9108
37125,Moore County,NC,35.3083,-79.4927
37127,Nash County,NC,35.9659,-77.9876
37129,New Hanover County,NC,34.1834,-77.8642
37131,Northampton County,NC,36.4218,-77.3984
37133,Onslow County,NC,34.7631,-77.4995
37135,Orange County,NC,36.0625,-79.12
37137,Pamlico County,NC,35.1476,-76.6653
37139,Pasquotank County,NC,36.2652,-76.2607
37141,Pender County,NC,34.5126,-77.8881
37143,Perquimans County,NC,36.1809,-76.4032
37145,Person County,NC,36.3864,-78.9656
37147,Pitt County,NC,35.5925,-77.3727
37149,Polk County,NC,35.2779,-82.1676
37151,Randolph County,NC,35.7099,-79.8062
37153,Richmond County,NC,35.0046,-79.7557
37155,Robeson County,NC,34.6392,-79.1009
37157,Rockingham County,NC,36.3818,-79.7828
37159,Rowan County,NC,35.6414,-80.5217
37161,Rutherford County,NC,35.4027,-81.9196
37163,Sampson County,NC,34.9893,-78.3713
37165,Scotland County,NC,34.84,-79.4773
37167,Stanly County,NC,35.3104,-80.2544
37169,Stokes County,NC,36.3938,-80.2699
37171,Surry County,NC,36.4154,-80.6865
37173,Swain County,NC,35.5688,-83.4656
37175,Transylvania County,NC,35.2101,-82.8167
37177,Tyrrell County,NC,35.8704,-76.1653
37179,Union County,NC,34.9918,-80.5304
37181,Vance County,NC,36.3655,-78.4054
37183,Wake County,NC,35.7898,-78.6506
37185,Warren County,NC,36.3981,-78.0999
37187,Washington County,NC,35.8447,-76.5723
37189,Watauga County,NC,36.2354,-81.7099
37191,Wayne County,NC,35.3542,-78.0087
37193,Wilkes County,NC,36.2089,-81.1661
37195,Wilson County,NC,35.7004,-77.9216
37197,Yadkin County,NC,36.1588,-80.6652
37199,Yancey County,NC,35.8893,-82.304
38001,Adams County,ND,46.0968,-102.5332
38003,Barnes County,ND,46.9425,-98.0702
38005,Benson County,ND,48.0717,-99.3512
38007,Billings County,ND,47.007,-103.364
38009,Bottineau County,ND,48.7944,-100.8313
38011,Bowman County,ND,46.1101,-103.5059
38013,Burke County,ND,48.7865,-102.5201
38015,Burleigh County,ND,46.9788,-100.4695
38017,Cass County,ND,46.927,-97.2524
38019,Cavalier County,ND,48.7684,-98.4638
38021,Dickey County,ND,46.1078,-98.4965
38023,Divide County,ND,48.8148,-103.5093
38025,Dunn County,ND,47.3546,-102.6123
38027,Eddy County,ND,47.7234,-98.9005
38029,Emmons County,ND,46.2843,-100.2378
38031,Foster County,ND,47.4714,-98.8729
38033,Golden Valley County,ND,46.9389,-103.8446
38035,Grand Forks County,ND,47.926,-97.4509
38037,Grant County,ND,46.3578,-101.639
38039,Griggs County,ND,47.4563,-98.2323
38041,Hettinger County,ND,46.4357,-102.4542
38043,Kidder County,ND,46.9383,-99.7312
38045,LaMoure County,ND,46.4642,-98.5261
38047,Logan County,ND,46.4693,-99.5046
38049,McHenry County,ND,48.2338,-100.6333
38051,McIntosh County,ND,46.1087,-99.4165
38053,McKenzie County,ND,47.7425,-103.4032
38055,McLean County,ND,47.6532,-101.4219
38057,Mercer County,ND,47.3071,-101.8333
38059,Morton County,ND,46.71,-101.31
38061,Mountrail County,ND,48.2101,-102.3649
38063,Nelson County,ND,47.9187,-98.2044
38065,Oliver County,ND,47.1181,-101.3314
38067,Pembina County,ND,48.7669,-97.5454
38069,Pierce County,ND,48.2389,-99.9665
38071,Ramsey County,ND,48.2662,-98.739
38073,Ransom County,ND,46.4493,-97.6476
38075,Renville County,ND,48.7128,-101.6582
38077,Richland County,ND,46.2652,-96.938
38079,Rolette County,ND,48.7683,-99.8405
38081,Sargent County,ND,46.1082,-97.6301
38083,Sheridan County,ND,47.5814,-100.331
38085,Sioux County,ND,46.1106,-101.0613
38087,Slope County,ND,46.4458,-103.4625
38089,Stark County,ND,46.817,-102.662
38091,Steele County,ND,47.4511,-97.7189
38093,Stutsman County,ND,46.9722,-98.9561
38095,Towner County,ND,48.6822,-99.2482
38097,Traill County,ND,47.4463,-97.1646
38099,Walsh County,ND,48.377,-97.7222
38101,Ward County,ND,48.2167,-101.5405
38103,Wells County,ND,47.5809,-99.6822
38105,Williams County,ND,48.3558,-103.5013
39001,Adams County,OH,38.8345,-83.4781
39003,Allen County,OH,40.7716,-84.1061
39005,Ashland County,OH,40.8433,-82.2701
39007,Ashtabula County,OH,41.9066,-80.7456
39009,Athens County,OH,39.3328,-82.0459
39011,Auglaize County,OH,40.5613,-84.224
39013,Belmont County,OH,40.0177,-80.9677
39015,Brown County,OH,38.9314,-83.8668
39017,Butler County,OH,39.4397,-84.5657
39019,Carroll County,OH,40.5799,-81.0908
39021,Champaign County,OH,40.1328,-83.7676
39023,Clark County,OH,39.917,-83.7837
39025,Clermont County,OH,39.0521,-84.1495
39027,Clinton County,OH,39.4167,-83.8046
39029,Columbiana County,OH,40.7701,-80.7785
39031,Coshocton County,OH,40.2967,-81.9301
39033,Crawford County,OH,40.8485,-82.9248
39035,Cuyahoga County,OH,41.555,-81.605
39037,Darke County,OH,40.1315,-84.6212
39039,Defiance County,OH,41.3217,-84.4864
39041,Delaware County,OH,40.2789,-83.0075
39043,Erie County,OH,41.3941,-82.5868
39045,Fairfield County,OH,39.7477,-82.6267
39047,Fayette County,OH,39.5552,-83.4619
39049,Franklin County,OH,39.9699,-83.0091
39051,Fulton County,OH,41.5973,-84.1243
39053,Gallia County,OH,38.817,-82.3017
39055,Geauga County,OH,41.4993,-81.1735
39057,Greene County,OH,39.6875,-83.8949
39059,Guernsey County,OH,40.0567,-81.4979
39061,Hamilton County,OH,39.1969,-84.5442
39063,Hancock County,OH,41.0002,-83.6659
39065,Hardin County,OH,40.6604,-83.6641
39067,Harrison County,OH,40.2923,-81.0916
39069,Henry County,OH,41.3316,-84.0689
39071,Highland County,OH,39.1844,-83.6014
39073,Hocking County,OH,39.4903,-82.4834
39075,Holmes County,OH,40.5656,-81.93
39077,Huron County,OH,41.1451,-82.5946
39079,Jackson County,OH,39.0135,-82.6141
39081,Jefferson County,OH,40.3994,-80.7635
39083,Knox County,OH,40.4036,-82.4224
39085,Lake County,OH,41.7781,-81.1973
39087,Lawrence County,OH,38.6039,-82.5172
39089,Licking County,OH,40.0915,-82.4834
39091,Logan County,OH,40.3876,-83.7663
39093,Lorain County,OH,41.4388,-82.1797
39095,Lucas County,OH,41.6823,-83.4689
39097,Madison County,OH,39.8966,-83.4009
39099,Mahoning County,OH,41.0109,-80.7704
39101,Marion County,OH,40.588,-83.1688
39103,Medina County,OH,41.1162,-81.8998
39105,Meigs County,OH,39.0898,-82.0284
39107,Mercer County,OH,40.5353,-84.6321
39109,Miami County,OH,40.0533,-84.2284
39111,Monroe County,OH,39.7263,-81.091
39113,Montgomery County,OH,39.7537,-84.2906
39115,Morgan County,OH,39.6249,-81.8617
39117,Morrow County,OH,40.5253,-82.7977
39119,Muskingum County,OH,39.966,-81.9435
39121,Noble County,OH,39.7672,-81.4525
39123,Ottawa County,OH,41.5455,-83.0126
39125,Paulding County,OH,41.1189,-84.5821
39127,Perry County,OH,39.7432,-82.238
39129,Pickaway County,OH,39.6489,-83.0528
39131,Pike County,OH,39.0713,-83.0529
39133,Portage County,OH,41.169,-81.197
39135,Preble County,OH,39.7388,-84.6448
39137,Putnam County,OH,41.0245,-84.1299
39139,Richland County,OH,40.7742,-82.5428
39141,Ross County,OH,39.3239,-83.0595
39143,Sandusky County,OH,41.3553,-83.1428
39145,Scioto County,OH,38.8149,-82.9987
39147,Seneca County,OH,41.12,-83.1275
39149,Shelby County,OH,40.3367,-84.2041
39151,Stark County,OH,40.8141,-81.3657
39153,Summit County,OH,41.1218,-81.5349
39155,Trumbull County,OH,41.3064,-80.7704
39157,Tuscarawas County,OH,40.4474,-81.4712
39159,Union County,OH,40.2959,-83.367
39161,Van Wert County,OH,40.8555,-84.5858
39163,Vinton County,OH,39.252,-82.486
39165,Warren County,OH,39.4257,-84.1699
39167,Washington County,OH,39.4507,-81.4906
39169,Wayne County,OH,40.8297,-81.8872
39171,Williams County,OH,41.565,-84.5843
39173,Wood County,OH,41.3602,-83.6227
39175,Wyandot County,OH,40.8398,-83.3137
40001,Adair County,OK,35.898,-94.651
40003,Alfalfa County,OK,36.7297,-98.3234
40005,Atoka County,OK,34.3925,-96.0366
40007,Beaver County,OK,36.7483,-100.4831
40009,Beckham County,OK,35.2706,-99.6901
40011,Blaine County,OK,35.8778,-98.429
40013,Bryan County,OK,33.964,-96.2651
40015,Caddo County,OK,35.1679,-98.381
40017,Canadian County,OK,35.5434,-97.9799
40019,Carter County,OK,34.2518,-97.2879
40021,Cherokee County,OK,35.9044,-94.9968
40023,Choctaw County,OK,34.0277,-95.5541
40025,Cimarron County,OK,36.7484,-102.5177
40027,Cleveland County,OK,35.2064,-97.3231
40029,Coal County,OK,34.5829,-96.288
40031,Comanche County,OK,34.6626,-98.4766
40033,Cotton County,OK,34.2907,-98.3734
40035,Craig County,OK,36.7639,-95.2016
40037,Creek County,OK,35.9074,-96.3802
40039,Custer County,OK,35.6456,-98.9974
40041,Delaware County,OK,36.3934,-94.8082
40043,Dewey County,OK,35.978,-99.0144
40045,Ellis County,OK,36.2243,-99.7501
40047,Garfield County,OK,36.3781,-97.7887
40049,Garvin County,OK,34.7094,-97.3127
40051,Grady County,OK,35.0211,-97.8869
40053,Grant County,OK,36.7883,-97.7882
40055,Greer County,OK,34.9339,-99.553
40057,Harmon County,OK,34.746,-99.8442
40059,Harper County,OK,36.8004,-99.6628
40061,Haskell County,OK,35.2324,-95.1096
40063,Hughes County,OK,35.0529,-96.2512
40065,Jackson County,OK,34.594,-99.4122
40067,Jefferson County,OK,34.1051,-97.8389
40069,Johnston County,OK,34.3135,-96.6543
40071,Kay County,OK,36.8149,-97.1439
40073,Kingfisher County,OK,35.9494,-97.9346
40075,Kiowa County,OK,34.9215,-98.9816
40077,Latimer County,OK,34.8751,-95.2723
40079,Le Flore County,OK,34.8974,-94.6951
40081,Lincoln County,OK,35.7031,-96.8814
40083,Logan County,OK,35.9143,-97.451
40085,Love County,OK,33.9578,-97.2451
40087,McClain County,OK,35.0164,-97.4498
40089,McCurtain County,OK,34.1171,-94.7661
40091,McIntosh County,OK,35.3691,-95.6718
40093,Major County,OK,36.3131,-98.542
40095,Marshall County,OK,34.027,-96.7705
40097,Mayes County,OK,36.3038,-95.2356
40099,Murray County,OK,34.4858,-97.0716
40101,Muskogee County,OK,35.6176,-95.3839
40103,Noble County,OK,36.3849,-97.2363
40105,Nowata County,OK,36.7896,-95.6133
40107,Okfuskee County,OK,35.4668,-96.3278
40109,Oklahoma County,OK,35.5546,-97.4094
40111,Okmulgee County,OK,35.6435,-95.9659
40113,Osage County,OK,36.6243,-96.4081
40115,Ottawa County,OK,36.8358,-94.8027
40117,Pawnee County,OK,36.3137,-96.6967
40119,Payne County,OK,36.0792,-96.9753
40121,Pittsburg County,OK,34.9255,-95.7481
40123,Pontotoc County,OK,34.7214,-96.6918
40125,Pottawatomie County,OK,35.2114,-96.957
40127,Pushmataha County,OK,34.3779,-95.4081
40129,Roger Mills County,OK,35.7086,-99.7416
40131,Rogers County,OK,36.3778,-95.6014
40133,Seminole County,OK,35.1584,-96.6029
40135,Sequoyah County,OK,35.5024,-94.7508
40137,Stephens County,OK,34.4814,-97.8556
40139,Texas County,OK,36.7463,-101.4839
40141,Tillman County,OK,34.3711,-98.9317
40143,Tulsa County,OK,36.1203,-95.9418
40145,Wagoner County,OK,35.9634,-95.5142
40147,Washington County,OK,36.7044,-95.9063
40149,Washita County,OK,35.2901,-98.9922
40151,Woods County,OK,36.727,-98.8636
40153,Woodward County,OK,36.4256,-99.2737
41001,Baker County,OR,44.7034,-117.6919
41003,Benton County,OR,44.4939,-123.4247
41005,Clackamas County,OR,45.1605,-122.1951
41007,Clatsop County,OR,46.0245,-123.705
41009,Columbia County,OR,45.9419,-123.0811
41011,Coos County,OR,43.1859,-124.0941
41013,Crook County,OR,44.1631,-120.3716
41015,Curry County,OR,42.4664,-124.2109
41017,Deschutes County,OR,43.9151,-121.2256
41019,Douglas County,OR,43.2863,-123.1545
41021,Gilliam County,OR,45.383,-120.2762
41023,Grant County,OR,44.4963,-119.0141
41025,Harney County,OR,43.0644,-118.9872
41027,Hood River County,OR,45.5118,-121.656
41029,Jackson County,OR,42.4116,-122.6756
41031,Jefferson County,OR,44.6452,-121.1786
41033,Josephine County,OR,42.387,-123.5716
41035,Klamath County,OR,42.6838,-121.6462
41037,Lake County,OR,42.7884,-120.3898
41039,Lane County,OR,43.9283,-122.8976
41041,Lincoln County,OR,44.6411,-123.9112
41043,Linn County,OR,44.4889,-122.5372
41045,Malheur County,OR,43.1886,-117.6032
41047,Marion County,OR,44.9009,-122.5763
41049,Morrow County,OR,45.4255,-119.6023
41051,Multnomah County,OR,45.5477,-122.4174
41053,Polk County,OR,44.9004,-123.3986
41055,Sherman County,OR,45.3992,-120.6785
41057,Tillamook County,OR,45.4559,-123.7593
41059,Umatilla County,OR,45.5912,-118.7339
41061,Union County,OR,45.3041,-117.9991
41063,Wallowa County,OR,45.5938,-117.1856
41065,Wasco County,OR,45.1645,-121.1651
41067,Washington County,OR,45.5535,-123.0976
41069,Wheeler County,OR,44.7364,-120.0269
41071,Yamhill County,OR,45.2478,-123.3164
42001,Adams County,PA,39.8695,-77.2177
42003,Allegheny County,PA,40.4698,-79.9805
42005,Armstrong County,PA,40.8124,-79.4641
42007,Beaver County,PA,40.6841,-80.3507
42009,Bedford County,PA,39.9986,-78.4947
42011,Berks County,PA,40.414,-75.9269
42013,Blair County,PA,40.4987,-78.3096
42015,Bradford County,PA,41.7915,-76.5021
42017,Bucks County,PA,40.3369,-75.1071
42019,Butler County,PA,40.9138,-79.919
42021,Cambria County,PA,40.5102,-78.7105
42023,Cameron County,PA,41.4383,-78.1983
42025,Carbon County,PA,40.9184,-75.705
42027,Centre County,PA,40.9093,-77.8477
42029,Chester County,PA,39.974,-75.7498
42031,Clarion County,PA,41.1982,-79.4204
42033,Clearfield County,PA,41.0069,-78.4777
42035,Clinton County,PA,41.2395,-77.629
42037,Columbia County,PA,41.0455,-76.4043
42039,Crawford County,PA,41.6879,-80.1078
42041,Cumberland County,PA,40.1648,-77.2634
42043,Dauphin County,PA,40.4126,-76.7926
42045,Delaware County,PA,39.9167,-75.3988
42047,Elk County,PA,41.4273,-78.6539
42049,Erie County,PA,42.118,-80.0964
42051,Fayette County,PA,39.9189,-79.6401
42053,Forest County,PA,41.5133,-79.2497
42055,Franklin County,PA,39.9268,-77.7245
42057,Fulton County,PA,39.9108,-78.1226
42059,Greene County,PA,39.8477,-80.2257
42061,Huntingdon County,PA,40.4223,-77.9686
42063,Indiana County,PA,40.6514,-79.0875
42065,Jefferson County,PA,41.138,-79.0124
42067,Juniata County,PA,40.5307,-77.4004
42069,Lackawanna County,PA,41.4366,-75.6088
42071,Lancaster County,PA,40.042,-76.2502
42073,Lawrence County,PA,40.9927,-80.3344
42075,Lebanon County,PA,40.3714,-76.4648
42077,Lehigh County,PA,40.6142,-75.5906
42079,Luzerne County,PA,41.1731,-75.9761
42081,Lycoming County,PA,41.3439,-77.0553
42083,McKean County,PA,41.8146,-78.5725
42085,Mercer County,PA,41.3,-80.2528
42087,Mifflin County,PA,40.6016,-77.6518
42089,Monroe County,PA,41.0562,-75.3291
42091,Montgomery County,PA,40.21,-75.3702
42093,Montour County,PA,41.0293,-76.6652
42095,Northampton County,PA,40.7528,-75.3074
42097,Northumberland County,PA,40.8515,-76.7099
42099,Perry County,PA,40.3978,-77.2663
42101,Philadelphia County,PA,40.0094,-75.1333
42103,Pike County,PA,41.3259,-75.0315
42105,Potter County,PA,41.7486,-77.8944
42107,Schuylkill County,PA,40.7037,-76.2178
42109,Snyder County,PA,40.7554,-77.073
42111,Somerset County,PA,39.9813,-79.0285
42113,Sullivan County,PA,41.4393,-76.5117
42115,Susquehanna County,PA,41.8197,-75.801
42117,Tioga County,PA,41.7669,-77.2573
42119,Union County,PA,40.9622,-77.0555
42121,Venango County,PA,41.4007,-79.7658
42123,Warren County,PA,41.8343,-79.2982
42125,Washington County,PA,40.2,-80.2521
42127,Wayne County,PA,41.6466,-75.2925
42129,Westmoreland County,PA,40.3111,-79.4667
42131,Wyoming County,PA,41.5252,-76.0087
42133,York County,PA,39.9218,-76.7289
44001,Bristol County,RI,41.7068,-71.2867
44003,Kent County,RI,41.6751,-71.5803
44005,Newport County,RI,41.501,-71.2831
44007,Providence County,RI,41.8698,-71.5786
44009,Washington County,RI,41.3968,-71.6203
45001,Abbeville County,SC,34.229,-82.4541
45003,Aiken County,SC,33.55,-81.633
45005,Allendale County,SC,32.9798,-81.3633
45007,Anderson County,SC,34.5212,-82.6386
45009,Bamberg County,SC,33.203,-81.0532
45011,Barnwell County,SC,33.2606,-81.4342
45013,Beaufort County,SC,32.3581,-80.6894
45015,Berkeley County,SC,33.2077,-79.9537
45017,Calhoun County,SC,33.6748,-80.7803
45019,Charleston County,SC,32.8005,-79.9425
45021,Cherokee County,SC,35.0498,-81.6076
45023,Chester County,SC,34.6893,-81.1612
45025,Chesterfield County,SC,34.637,-80.1592
45027,Clarendon County,SC,33.6647,-80.2179
45029,Colleton County,SC,32.8494,-80.6564
45031,Darlington County,SC,34.3322,-79.9621
45033,Dillon County,SC,34.3902,-79.3753
45035,Dorchester County,SC,33.0822,-80.4047
45037,Edgefield County,SC,33.7795,-81.9596
45039,Fairfield County,SC,34.3957,-81.127
45041,Florence County,SC,34.0285,-79.7102
45043,Georgetown County,SC,33.4175,-79.2963
45045,Greenville County,SC,34.8926,-82.3721
45047,Greenwood County,SC,34.1558,-82.1279
45049,Hampton County,SC,32.7783,-81.1438
45051,Horry County,SC,33.9093,-78.9767
45053,Jasper County,SC,32.4306,-81.0216
45055,Kershaw County,SC,34.3384,-80.5909
45057,Lancaster County,SC,34.6868,-80.7037
45059,Laurens County,SC,34.4837,-82.0055
45061,Lee County,SC,34.1586,-80.2512
45063,Lexington County,SC,33.8924,-81.2729
45065,McCormick County,SC,33.8976,-82.3162
45067,Marion County,SC,34.0836,-79.354
45069,Marlboro County,SC,34.6017,-79.6794
45071,Newberry County,SC,34.2899,-81.5997
45073,Oconee County,SC,34.7488,-83.0615
45075,Orangeburg County,SC,33.4361,-80.8029
45077,Pickens County,SC,34.8854,-82.7234
45079,Richland County,SC,34.0291,-80.898
45081,Saluda County,SC,34.0053,-81.7279
45083,Spartanburg County,SC,34.932,-81.9916
45085,Sumter County,SC,33.9161,-80.3824
45087,Union County,SC,34.6904,-81.6159
45089,Williamsburg County,SC,33.6265,-79.7165
45091,York County,SC,34.9702,-81.1832
46003,Aurora County,SD,43.7247,-98.5776
46005,Beadle County,SD,44.4183,-98.2794
46007,Bennett County,SD,43.1869,-101.6772
46009,Bon Homme County,SD,42.9858,-97.8842
46011,Brookings County,SD,44.3767,-96.7978
46013,Brown County,SD,45.5893,-98.3522
46015,Brule County,SD,43.7299,-99.0929
46017,Buffalo County,SD,44.0443,-99.204
46019,Butte County,SD,44.8962,-103.5014
46021,Campbell County,SD,45.7856,-100.0021
46023,Charles Mix County,SD,43.2062,-98.5951
46025,Clark County,SD,44.8552,-97.7249
46027,Clay County,SD,42.9162,-96.9805
46029,Codington County,SD,44.9663,-97.1988
46031,Corson County,SD,45.6857,-101.1797
46033,Custer County,SD,43.6849,-103.4622
46035,Davison County,SD,43.6804,-98.1559
46037,Day County,SD,45.3552,-97.5814
46039,Deuel County,SD,44.7563,-96.6902
46041,Dewey County,SD,45.148,-100.838
46043,Douglas County,SD,43.3915,-98.3584
46045,Edmunds County,SD,45.4117,-99.2054
46047,Fall River County,SD,43.2216,-103.5126
46049,Faulk County,SD,45.0655,-99.1536
46051,Grant County,SD,45.1726,-96.7723
46053,Gregory County,SD,43.1751,-99.2066
46055,Haakon County,SD,44.2881,-101.5409
46057,Hamlin County,SD,44.6806,-97.1786
46059,Hand County,SD,44.5467,-99.0046
46061,Hanson County,SD,43.6806,-97.7968
46063,Harding County,SD,45.5966,-103.4739
46065,Hughes County,SD,44.3845,-99.9757
46067,Hutchinson County,SD,43.3367,-97.7494
46069,Hyde County,SD,44.5372,-99.4727
46071,Jackson County,SD,43.6775,-101.6263
46073,Jerauld County,SD,44.0634,-98.6232
46075,Jones County,SD,43.952,-100.6861
46077,Kingsbury County,SD,44.363,-97.4993
46079,Lake County,SD,44.0284,-97.1232
46081,Lawrence County,SD,44.3485,-103.8064
46083,Lincoln County,SD,43.2794,-96.7223
46085,Lyman County,SD,43.8948,-99.8419
46087,McCook County,SD,43.6804,-97.358
46089,McPherson County,SD,45.7842,-99.2114
46091,Marshall County,SD,45.737,-97.5809
46093,Meade County,SD,44.6053,-102.7142
46095,Mellette County,SD,43.5813,-100.7552
46097,Miner County,SD,44.0215,-97.6081
46099,Minnehaha County,SD,43.6675,-96.7957
46101,Moody County,SD,44.0124,-96.6761
46102,Oglala Lakota County,SD,43.3334,-102.5615
46103,Pennington County,SD,44.0023,-102.8238
46105,Perkins County,SD,45.4834,-102.468
46107,Potter County,SD,45.0527,-99.962
46109,Roberts County,SD,45.6234,-96.9476
46111,Sanborn County,SD,44.0189,-98.0917
46115,Spink County,SD,44.9238,-98.3396
46117,Stanley County,SD,44.414,-100.7478
46119,Sully County,SD,44.7223,-100.1314
46121,Todd County,SD,43.2088,-100.7077
46123,Tripp County,SD,43.3497,-99.8762
46125,Turner County,SD,43.3087,-97.1502
46127,Union County,SD,42.8311,-96.6508
46129,Walworth County,SD,45.4276,-100.0279
46135,Yankton County,SD,43.0066,-97.3884
46137,Ziebach County,SD,44.9898,-101.6608
47001,Anderson County,TN,36.1167,-84.1954
47003,Bedford County,TN,35.5137,-86.4583
47005,Benton County,TN,36.0709,-88.0712
47007,Bledsoe County,TN,35.5936,-85.2059
47009,Blount County,TN,35.6882,-83.923
47011,Bradley County,TN,35.1539,-84.8594
47013,Campbell County,TN,36.4016,-84.1592
47015,Cannon County,TN,35.8084,-86.0624
47017,Carroll County,TN,35.9657,-88.4524
47019,Carter County,TN,36.2847,-82.1266
47021,Cheatham County,TN,36.2552,-87.1008
47023,Chester County,TN,35.4203,-88.6114
47025,Claiborne County,TN,36.5016,-83.6607
47027,Clay County,TN,36.5457,-85.5457
47029,Cocke County,TN,35.9162,-83.1192
47031,Coffee County,TN,35.4888,-86.0782
47033,Crockett County,TN,35.8188,-89.1325
47035,Cumberland County,TN,35.9524,-84.9948
47037,Davidson County,TN,36.1691,-86.7848
47039,Decatur County,TN,35.6031,-88.1103
47041,DeKalb County,TN,35.9822,-85.8336
47043,Dickson County,TN,36.1455,-87.3642
47045,Dyer County,TN,36.0542,-89.3983
47047,Fayette County,TN,35.197,-89.4138
47049,Fentress County,TN,36.3699,-84.9378
47051,Franklin County,TN,35.1559,-86.0992
47053,Gibson County,TN,35.9916,-88.9338
47055,Giles County,TN,35.2027,-87.0353
47057,Grainger County,TN,36.2775,-83.5095
47059,Greene County,TN,36.1795,-82.8475
47061,Grundy County,TN,35.3934,-85.7104
47063,Hamblen County,TN,36.2184,-83.2661
47065,Hamilton County,TN,35.1635,-85.2018
47067,Hancock County,TN,36.5214,-83.2275
47069,Hardeman County,TN,35.2188,-88.9887
